FECHA,HORA,Unnamed: 2,Unnamed: 3,HORA (HHMM),Unnamed: 2,Unnamed: 3,HORA (HHMM),Registros validados,Registros preliminares,Registros no validados
201230,,,,0.0,"7,56194",,0.0,9.0,,
201231,,,,0.0,"8,97209",,0.0,14.0,,
210101,,,,0.0,"10,4634",,0.0,9.0,,
210102,,,,0.0,"13,135",,0.0,9.0,,
210103,,,,0.0,"10,7204",,0.0,9.0,,
210104,,,,0.0,"8,20012",,0.0,9.0,,
210105,,,,0.0,"10,6522",,0.0,6.0,,
210106,,,,0.0,"14,7501",,0.0,6.0,,
210107,,,,0.0,"9,68755",,0.0,8.0,,
210108,,,,0.0,"9,36311",,0.0,6.0,,
210109,,,,0.0,"9,06615",,0.0,12.0,,
210110,,,,0.0,"5,71281",,0.0,16.0,,
210111,,,,0.0,"3,78071",,0.0,11.0,,
210112,,,,0.0,"7,67645",,0.0,11.0,,
210113,,,,0.0,"8,12183",,0.0,10.0,,
210114,,,,0.0,"12,09",,0.0,8.0,,
210115,,,,0.0,"13,1178",,0.0,14.0,,
210116,,,,0.0,"10,7968",,0.0,9.0,,
210117,,,,0.0,"12,5101",,0.0,5.0,,
210118,,,,0.0,"12,3834",,0.0,8.0,,
210119,,,,0.0,"13,1533",,0.0,4.0,,
210120,,,,0.0,"15,6581",,0.0,6.0,,
210121,,,,0.0,"16,8152",,0.0,5.0,,
210122,,,,0.0,"13,6525",,0.0,,,5.0
210123,,,,0.0,"13,4379",,0.0,,,5.0
210124,,,,0.0,"10,5462",,0.0,,,5.0
210125,,,,0.0,"10,6004",,0.0,,,6.0
210126,,,,0.0,"7,04273",,0.0,9.0,,
210127,,,,0.0,"8,23589",,0.0,11.0,,
210128,,,,0.0,"8,98232",,0.0,10.0,,
210129,,,,0.0,"8,89066",,0.0,9.0,,
210130,,,,0.0,"8,21075",,0.0,18.0,,
210131,,,,0.0,"10,6051",,0.0,9.0,,
210201,,,,0.0,"14,5459",,0.0,4.0,,
210202,,,,0.0,"12,789",,0.0,5.0,,
210203,,,,0.0,"15,4523",,0.0,6.0,,
210204,,,,0.0,"18,5152",,0.0,6.0,,
210205,,,,0.0,"16,6978",,0.0,6.0,,
210206,,,,0.0,"17,3851",,0.0,14.0,,
210207,,,,0.0,"13,0348",,0.0,9.0,,
210208,,,,0.0,"14,1298",,0.0,8.0,,
210209,,,,0.0,"19,1801",,0.0,8.0,,
210210,,,,0.0,"19,8195",,0.0,9.0,,
210211,,,,0.0,"20,4643",,0.0,6.0,,
210212,,,,0.0,"11,404",,0.0,8.0,,
210213,,,,0.0,"13,4796",,0.0,5.0,,
210214,,,,0.0,"10,6204",,0.0,7.0,,
210215,,,,0.0,"8,92845",,0.0,9.0,,
210216,,,,0.0,"13,0008",,0.0,4.0,,
210217,,,,0.0,"11,6158",,0.0,6.0,,
210218,,,,0.0,"10,2164",,0.0,10.0,,
210219,,,,0.0,"6,38488",,0.0,11.0,,
210220,,,,0.0,"9,64595",,0.0,7.0,,
210221,,,,0.0,"10,1025",,0.0,9.0,,
210222,,,,0.0,"8,59085",,0.0,8.0,,
210223,,,,0.0,"10,0739",,0.0,6.0,,
210224,,,,0.0,"14,0563",,0.0,5.0,,
210225,,,,0.0,"14,5026",,0.0,4.0,,
210226,,,,0.0,"15,7076",,0.0,7.0,,
210227,,,,0.0,"16,3135",,0.0,6.0,,
210228,,,,0.0,"12,6087",,0.0,8.0,,
210301,,,,0.0,"14,4912",,0.0,5.0,,
210302,,,,0.0,"13,5584",,0.0,11.0,,
210303,,,,0.0,"13,8992",,0.0,11.0,,
210304,,,,0.0,"10,7389",,0.0,11.0,,
210305,,,,0.0,"12,3981",,0.0,7.0,,
210306,,,,0.0,"14,7871",,0.0,4.0,,
210307,,,,0.0,"12,4326",,0.0,10.0,,
210308,,,,0.0,"7,00752",,0.0,13.0,,
210309,,,,0.0,"9,64148",,0.0,22.0,,
210310,,,,0.0,"11,0222",,0.0,16.0,,
210311,,,,0.0,"6,4417",,0.0,11.0,,
210312,,,,0.0,"11,1601",,0.0,9.0,,
210313,,,,0.0,"9,94507",,0.0,10.0,,
210314,,,,0.0,"9,00635",,0.0,20.0,,
210315,,,,0.0,"12,9339",,0.0,9.0,,
210316,,,,0.0,"8,63123",,0.0,20.0,,
210317,,,,0.0,"6,58614",,0.0,50.0,,
210318,,,,0.0,"5,8396",,0.0,29.0,,
210319,,,,0.0,"10,9893",,0.0,12.0,,
210320,,,,0.0,"9,30562",,0.0,11.0,,
210321,,,,0.0,"9,2645",,0.0,12.0,,
210322,,,,0.0,"10,4593",,0.0,11.0,,
210323,,,,0.0,"11,5558",,0.0,12.0,,
210324,,,,0.0,"7,2598",,0.0,19.0,,
210325,,,,0.0,"6,21529",,0.0,21.0,,
210326,,,,0.0,"8,67458",,0.0,14.0,,
210327,,,,0.0,"11,6993",,0.0,11.0,,
210328,,,,0.0,"11,7751",,0.0,12.0,,
210329,,,,0.0,"12,2565",,0.0,15.0,,
210330,,,,0.0,"12,8955",,0.0,7.0,,
210331,,,,0.0,"14,3487",,0.0,15.0,,
210401,,,,0.0,"11,796",,0.0,23.0,,
210402,,,,0.0,"9,40338",,0.0,18.0,,
210403,,,,0.0,"9,99828",,0.0,13.0,,
210404,,,,0.0,"7,58999",,0.0,21.0,,
210405,,,,0.0,"11,3837",,0.0,16.0,,
210406,,,,0.0,"12,0468",,0.0,17.0,,
210407,,,,0.0,"9,53339",,0.0,21.0,,
210408,,,,0.0,"7,99611",,0.0,23.0,,
210409,,,,0.0,"6,8708",,0.0,43.0,,
210410,,,,0.0,"5,72528",,0.0,24.0,,
210411,,,,0.0,"10,7901",,0.0,18.0,,
210412,,,,0.0,"11,1342",,0.0,17.0,,
210413,,,,0.0,"11,839",,0.0,21.0,,
210414,,,,0.0,"15,5481",,0.0,13.0,,
210415,,,,0.0,"7,33505",,0.0,10.0,,
210416,,,,0.0,"10,0376",,0.0,15.0,,
210417,,,,0.0,"9,03841",,0.0,48.0,,
210418,,,,0.0,"8,30574",,0.0,53.0,,
210419,,,,0.0,"12,1199",,0.0,31.0,,
210420,,,,0.0,"5,60339",,0.0,42.0,,
210421,,,,0.0,"7,71065",,0.0,44.0,,
210422,,,,0.0,"5,92403",,0.0,58.0,,
210423,,,,0.0,"2,97435",,0.0,36.0,,
210424,,,,0.0,"8,17397",,0.0,50.0,,
210425,,,,0.0,"6,18396",,0.0,28.0,,
210426,,,,0.0,"9,96761",,0.0,22.0,,
210427,,,,0.0,"12,1476",,0.0,25.0,,
210428,,,,0.0,"6,97921",,0.0,25.0,,
210429,,,,0.0,"7,69062",,0.0,36.0,,
210430,,,,0.0,"13,2562",,0.0,42.0,,
210501,,,,0.0,"7,94305",,0.0,47.0,,
210502,,,,0.0,"6,27235",,0.0,18.0,,
210503,,,,0.0,"3,48279",,0.0,48.0,,
210504,,,,0.0,"3,01185",,0.0,59.0,,
210505,,,,0.0,"0,565033",,0.0,137.0,,
210506,,,,0.0,"0,846757",,0.0,278.0,,
210507,,,,0.0,"0,537086",,0.0,242.0,,
210508,,,,0.0,"2,8248",,0.0,42.0,,
210509,,,,0.0,"4,78788",,0.0,36.0,,
210510,,,,0.0,"3,93743",,0.0,80.0,,
210511,,,,0.0,"0,000916666",,0.0,60.0,,
210512,,,,0.0,"10,4892",,0.0,25.0,,
210513,,,,0.0,"7,86687",,0.0,57.0,,
210514,,,,0.0,"1,11291",,0.0,116.0,,
210515,,,,0.0,"3,86641",,0.0,77.0,,
210516,,,,0.0,"3,17578",,0.0,129.0,,
210517,,,,0.0,"0,91517",,0.0,127.0,,
210518,,,,0.0,"5,52754",,0.0,238.0,,
210519,,,,0.0,"3,3512",,0.0,182.0,,
210520,,,,0.0,"5,47109",,0.0,128.0,,
210521,,,,0.0,"4,54848",,0.0,110.0,,
210522,,,,0.0,"3,21984",,0.0,51.0,,
210523,,,,0.0,"6,44291",,0.0,42.0,,
210524,,,,0.0,"9,48479",,0.0,22.0,,
210525,,,,0.0,"2,97744",,0.0,,,
210526,,,,0.0,"0,80134",,0.0,47.0,,
210527,,,,0.0,"5,77777",,0.0,55.0,,
210528,,,,0.0,"3,49626",,0.0,51.0,,
210529,,,,0.0,"1,51439",,0.0,35.0,,
210530,,,,0.0,"3,8571",,0.0,60.0,,
210531,,,,0.0,"6,41888",,0.0,40.0,,
210601,,,,0.0,"7,7257",,0.0,26.0,,
210602,,,,0.0,"5,04878",,0.0,51.0,,
210603,,,,0.0,"3,5901",,0.0,41.0,,
210604,,,,0.0,"3,93802",,0.0,30.0,,
210605,,,,0.0,"2,06945",,0.0,28.0,,
210606,,,,0.0,"3,63718",,0.0,38.0,,
210607,,,,0.0,"5,73796",,0.0,96.0,,
210608,,,,0.0,"6,83737",,0.0,55.0,,
210609,,,,0.0,"4,78914",,0.0,50.0,,
210610,,,,0.0,"2,36711",,0.0,59.0,,
210611,,,,0.0,"6,33519",,0.0,52.0,,
210612,,,,0.0,"10,4313",,0.0,45.0,,
210613,,,,0.0,"3,56569",,0.0,66.0,,
210614,,,,0.0,"0,39893",,0.0,59.0,,
210615,,,,0.0,"-1,52984",,0.0,221.0,,
210616,,,,0.0,"-3,52459",,0.0,340.0,,
210617,,,,0.0,"-3,66842",,0.0,415.0,,
210618,,,,0.0,"-4,52887",,0.0,271.0,,
210619,,,,0.0,"-3,96593",,0.0,92.0,,
210620,,,,0.0,"3,08945",,0.0,164.0,,
210621,,,,0.0,"1,74943",,0.0,169.0,,
210622,,,,0.0,"-0,00841734",,0.0,187.0,,
210623,,,,0.0,"-0,66078",,0.0,129.0,,
210624,,,,0.0,"2,56278",,0.0,57.0,,
210625,,,,0.0,"0,82434",,0.0,68.0,,
210626,,,,0.0,"1,68334",,0.0,94.0,,
210627,,,,0.0,"-2,23083",,0.0,185.0,,
210628,,,,0.0,"-3,14228",,0.0,265.0,,
210629,,,,0.0,"-2,61344",,0.0,303.0,,
210630,,,,0.0,"3,2077",,0.0,118.0,,
210701,,,,0.0,"5,05677",,0.0,33.0,,
210702,,,,0.0,"3,84853",,0.0,40.0,,
210703,,,,0.0,"9,46971",,0.0,20.0,,
210704,,,,0.0,"9,41292",,0.0,41.0,,
210705,,,,0.0,"7,00164",,0.0,53.0,,
210706,,,,0.0,"7,0061",,0.0,60.0,,
210707,,,,0.0,"5,72815",,0.0,71.0,,
210708,,,,0.0,"2,18686",,0.0,97.0,,
210709,,,,0.0,"3,7355",,0.0,78.0,,
210710,,,,0.0,"3,04295",,0.0,24.0,,
210711,,,,0.0,"5,30419",,0.0,15.0,,
210712,,,,0.0,"3,26341",,0.0,26.0,,
210713,,,,0.0,"4,34911",,0.0,43.0,,
210714,,,,0.0,"2,38683",,0.0,40.0,,
210715,,,,0.0,"3,67033",,0.0,32.0,,
210716,,,,0.0,"2,33992",,0.0,31.0,,
210717,,,,0.0,"3,03758",,0.0,41.0,,
210718,,,,0.0,"1,61783",,0.0,47.0,,
210719,,,,0.0,"4,88084",,0.0,38.0,,
210720,,,,0.0,"6,19492",,0.0,44.0,,
210721,,,,0.0,"5,48792",,0.0,41.0,,
210722,,,,0.0,"8,52501",,0.0,31.0,,
210723,,,,0.0,"2,53325",,0.0,35.0,,
210724,,,,0.0,"2,40934",,0.0,78.0,,
210725,,,,0.0,"2,06108",,0.0,45.0,,
210726,,,,0.0,"1,71225",,0.0,45.0,,
210727,,,,0.0,"2,87992",,0.0,43.0,,
210728,,,,0.0,"3,67133",,0.0,29.0,,
210729,,,,0.0,"4,34608",,0.0,28.0,,
210730,,,,0.0,"2,73033",,0.0,54.0,,
210731,,,,0.0,"0,860667",,0.0,51.0,,
210801,,,,0.0,"2,63433",,0.0,27.0,,
210802,,,,0.0,"9,21918",,0.0,35.0,,
210803,,,,0.0,"4,69633",,0.0,97.0,,
210804,,,,0.0,"-0,283583",,0.0,257.0,,
210805,,,,0.0,"-0,112583",,0.0,81.0,,
210806,,,,0.0,"5,20626",,0.0,35.0,,
210807,,,,0.0,"0,820917",,0.0,27.0,,
210808,,,,0.0,"3,54842",,0.0,36.0,,
210809,,,,0.0,"2,18183",,0.0,43.0,,
210810,,,,0.0,"2,32658",,0.0,72.0,,
210811,,,,0.0,"-0,49075",,0.0,73.0,,
210812,,,,0.0,"-0,4445",,0.0,93.0,,
210813,,,,0.0,"5,74409",,0.0,44.0,,
210814,,,,0.0,"5,43975",,0.0,38.0,,
210815,,,,0.0,"2,57408",,0.0,77.0,,
210816,,,,0.0,"2,5625",,0.0,64.0,,
210817,,,,0.0,"4,17933",,0.0,40.0,,
210818,,,,0.0,"2,73349",,0.0,62.0,,
210819,,,,0.0,"2,96625",,0.0,79.0,,
210820,,,,0.0,"1,25633",,0.0,69.0,,
210821,,,,0.0,"0,0539168",,0.0,81.0,,
210822,,,,0.0,"1,10083",,0.0,46.0,,
210823,,,,0.0,"0,679834",,0.0,33.0,,
210824,,,,0.0,"1,25425",,0.0,23.0,,
210825,,,,0.0,"1,178",,0.0,26.0,,
210826,,,,0.0,"-0,146083",,0.0,58.0,,
210827,,,,0.0,"0,41675",,0.0,59.0,,
210828,,,,0.0,"3,98458",,0.0,28.0,,
210829,,,,0.0,"4,52392",,0.0,78.0,,
210830,,,,0.0,"4,6545",,0.0,69.0,,
210831,,,,0.0,"6,48475",,0.0,35.0,,
210901,,,,0.0,"4,38125",,0.0,60.0,,
210902,,,,0.0,"4,01908",,0.0,105.0,,
210903,,,,0.0,"2,46617",,0.0,63.0,,
210904,,,,0.0,"5,10608",,0.0,48.0,,
210905,,,,0.0,"6,3971",,0.0,72.0,,
210906,,,,0.0,"1,98008",,0.0,99.0,,
210907,,,,0.0,"1,789",,0.0,54.0,,
210908,,,,0.0,"8,08301",,0.0,26.0,,
210909,,,,0.0,"6,30942",,0.0,36.0,,
210910,,,,0.0,"4,63068",,0.0,47.0,,
210911,,,,0.0,"4,86108",,0.0,28.0,,
210912,,,,0.0,"4,75117",,0.0,19.0,,
210913,,,,0.0,"2,41917",,0.0,21.0,,
210914,,,,0.0,"5,10208",,0.0,14.0,,
210915,,,,0.0,"6,32544",,0.0,19.0,,
210916,,,,0.0,"7,4665",,0.0,29.0,,
210917,,,,0.0,"5,41825",,0.0,21.0,,
210918,,,,0.0,"4,26833",,0.0,26.0,,
210919,,,,0.0,"3,39717",,0.0,30.0,,
210920,,,,0.0,"4,36243",,0.0,22.0,,
210921,,,,0.0,"4,79276",,0.0,30.0,,
210922,,,,0.0,"7,1116",,0.0,17.0,,
210923,,,,0.0,"7,36983",,0.0,20.0,,
210924,,,,0.0,"8,15892",,0.0,17.0,,
210925,,,,0.0,"10,5525",,0.0,20.0,,
210926,,,,0.0,"1,97584",,0.0,19.0,,
210927,,,,0.0,"3,1975",,0.0,18.0,,
210928,,,,0.0,"5,96742",,0.0,16.0,,
210929,,,,0.0,"4,85275",,0.0,24.0,,
210930,,,,0.0,"5,23658",,0.0,17.0,,
211001,,,,0.0,"3,59976",,0.0,38.0,,
211002,,,,0.0,"2,14742",,0.0,25.0,,
211003,,,,0.0,"4,41358",,0.0,12.0,,
211004,,,,0.0,"5,10992",,0.0,18.0,,
211005,,,,0.0,"3,78167",,0.0,25.0,,
211006,,,,0.0,"3,49775",,0.0,17.0,,
211007,,,,0.0,"5,68642",,0.0,32.0,,
211008,,,,0.0,"8,11607",,0.0,15.0,,
211009,,,,0.0,"8,16251",,0.0,12.0,,
211010,,,,0.0,"9,38419",,0.0,13.0,,
211011,,,,0.0,"8,09917",,0.0,20.0,,
211012,,,,0.0,"6,30551",,0.0,27.0,,
211013,,,,0.0,"9,38918",,0.0,22.0,,
211014,,,,0.0,"2,35058",,0.0,18.0,,
211015,,,,0.0,"4,4765",,0.0,11.0,,
211016,,,,0.0,"6,51783",,0.0,10.0,,
211017,,,,0.0,"5,50851",,0.0,15.0,,
211018,,,,0.0,"7,45167",,0.0,10.0,,
211019,,,,0.0,"8,41499",,0.0,12.0,,
211020,,,,0.0,"11,4492",,0.0,10.0,,
211021,,,,0.0,"5,43883",,0.0,16.0,,
211022,,,,0.0,"4,49567",,0.0,17.0,,
211023,,,,0.0,"7,03608",,0.0,12.0,,
211024,,,,0.0,"5,05042",,0.0,12.0,,
211025,,,,0.0,"6,73234",,0.0,13.0,,
211026,,,,0.0,"6,72667",,0.0,12.0,,
211027,,,,0.0,"10,6983",,0.0,13.0,,
211028,,,,0.0,"10,4008",,0.0,10.0,,
211029,,,,0.0,"11,1917",,0.0,17.0,,
211030,,,,0.0,"3,02876",,0.0,17.0,,
211031,,,,0.0,"7,64725",,0.0,8.0,,
211101,,,,0.0,"9,57419",,0.0,18.0,,
211102,,,,0.0,"9,2625",,0.0,11.0,,
211103,,,,0.0,"8,80917",,0.0,16.0,,
211104,,,,0.0,"3,82142",,0.0,14.0,,
211105,,,,0.0,"6,37683",,0.0,12.0,,
211106,,,,0.0,"6,54542",,0.0,11.0,,
211107,,,,0.0,"10,6017",,0.0,13.0,,
211108,,,,0.0,"7,49508",,0.0,18.0,,
211109,,,,0.0,"8,8317",,0.0,12.0,,
211110,,,,0.0,"12,9033",,0.0,13.0,,
211111,,,,0.0,"6,16493",,0.0,17.0,,
211112,,,,0.0,"9,07417",,0.0,13.0,,
211113,,,,0.0,"10,2808",,0.0,9.0,,
211114,,,,0.0,"8,09792",,0.0,15.0,,
211115,,,,0.0,"1,91658",,0.0,21.0,,
211116,,,,0.0,"5,49751",,0.0,13.0,,
211117,,,,0.0,"8,00043",,0.0,8.0,,
211118,,,,0.0,"9,05583",,0.0,7.0,,
211119,,,,0.0,"10,4667",,0.0,7.0,,
211120,,,,0.0,"11,5867",,0.0,8.0,,
211121,,,,0.0,"10,1067",,0.0,8.0,,
211122,,,,0.0,"9,73334",,0.0,5.0,,
211123,,,,0.0,"10,475",,0.0,4.0,,
211124,,,,0.0,"10,6617",,0.0,8.0,,
211125,,,,0.0,"11,6508",,0.0,7.0,,
211126,,,,0.0,"7,10417",,0.0,12.0,,
211127,,,,0.0,"6,59975",,0.0,12.0,,
211128,,,,0.0,"8,37582",,0.0,6.0,,
211129,,,,0.0,"9,0717",,0.0,12.0,,
211130,,,,0.0,"7,928",,0.0,8.0,,
211201,,,,0.0,"10,2008",,0.0,9.0,,
211202,,,,0.0,"5,69508",,0.0,10.0,,
211203,,,,0.0,"7,4765",,0.0,7.0,,
211204,,,,0.0,"9,40836",,0.0,7.0,,
211205,,,,0.0,"12,2808",,0.0,5.0,,
211206,,,,0.0,"13,0717",,0.0,6.0,,
211207,,,,0.0,"16,5992",,0.0,4.0,,
211208,,,,0.0,"14,165",,0.0,12.0,,
211209,,,,0.0,"13,2317",,0.0,6.0,,
211210,,,,0.0,"16,1984",,0.0,5.0,,
211211,,,,0.0,"14,1042",,0.0,6.0,,
211212,,,,0.0,"6,78267",,0.0,5.0,,
211213,,,,0.0,"8,80167",,0.0,8.0,,
211214,,,,0.0,"8,64333",,0.0,7.0,,
211215,,,,0.0,"10,5075",,0.0,5.0,,
211216,,,,0.0,"10,4483",,0.0,3.0,,
211217,,,,0.0,"17,5567",,0.0,6.0,,
211218,,,,0.0,"16,8842",,0.0,7.0,,
211219,,,,0.0,"14,5608",,0.0,3.0,,
211220,,,,0.0,"13,2792",,0.0,4.0,,
211221,,,,0.0,"12,8033",,0.0,4.0,,
211222,,,,0.0,"14,7925",,0.0,6.0,,
211223,,,,0.0,"19,4667",,0.0,4.0,,
211224,,,,0.0,"13,9475",,0.0,4.0,,
211225,,,,0.0,"13,8875",,0.0,3.0,,
211226,,,,0.0,"13,3708",,0.0,2.0,,
211227,,,,0.0,"15,5308",,0.0,3.0,,
211228,,,,0.0,"11,5983",,0.0,3.0,,
211229,,,,0.0,"14,9867",,0.0,3.0,,
211230,,,,0.0,"9,86917",,0.0,5.0,,
211231,,,,0.0,"9,76337",,0.0,9.0,,
220101,,,,0.0,"8,44417",,0.0,10.0,,
220102,,,,0.0,"6,41367",,0.0,9.0,,
220103,,,,0.0,"7,54584",,0.0,9.0,,
220104,,,,0.0,"7,28958",,0.0,6.0,,
220105,,,,0.0,"10,8025",,0.0,3.0,,
220106,,,,0.0,"13,62",,0.0,3.0,,
220107,,,,0.0,"16,4842",,0.0,3.0,,
220108,,,,0.0,"15,1442",,0.0,4.0,,
220109,,,,0.0,"13,2033",,0.0,4.0,,
220110,,,,0.0,,,0.0,3.0,,
220111,,,,0.0,"12,6342",,0.0,3.0,,
220112,,,,0.0,"14,2033",,0.0,2.0,,
220113,,,,0.0,"12,5933",,0.0,4.0,,
220114,,,,0.0,"12,9667",,0.0,2.0,,
220115,,,,0.0,"10,0467",,0.0,6.0,,
220116,,,,0.0,"4,86575",,0.0,6.0,,
220117,,,,0.0,"4,89067",,0.0,11.0,,
220118,,,,0.0,"6,99567",,0.0,9.0,,
220119,,,,0.0,"9,64169",,0.0,8.0,,
220120,,,,0.0,"14,3958",,0.0,8.0,,
220121,,,,0.0,"10,2558",,0.0,5.0,,
220122,,,,0.0,"11,3842",,0.0,7.0,,
220123,,,,0.0,"8,22667",,0.0,5.0,,
220124,,,,0.0,"9,58749",,0.0,4.0,,
220125,,,,0.0,"11,835",,0.0,,,10.0
220126,,,,0.0,"11,8808",,0.0,,,5.0
220127,,,,0.0,"13,7583",,0.0,,,5.0
220128,,,,0.0,"16,3925",,0.0,,,5.0
220129,,,,0.0,"17,2833",,0.0,5.0,,
220130,,,,0.0,"7,54292",,0.0,6.0,,
220131,,,,0.0,"8,68333",,0.0,5.0,,
220201,,,,0.0,"12,2825",,0.0,4.0,,
220202,,,,0.0,"11,7142",,0.0,2.0,,
220203,,,,0.0,"12,3842",,0.0,3.0,,
220204,,,,0.0,"11,8267",,0.0,5.0,,
220205,,,,0.0,"13,1508",,0.0,4.0,,
220206,,,,0.0,"12,99",,0.0,4.0,,
220207,,,,0.0,"16,8042",,0.0,3.0,,
220208,,,,0.0,"13,0317",,0.0,6.0,,
220209,,,,0.0,"12,1208",,0.0,5.0,,
220210,,,,0.0,"9,26418",,0.0,7.0,,
220211,,,,0.0,"7,23117",,0.0,5.0,,
220212,,,,0.0,"11,6375",,0.0,3.0,,
220213,,,,0.0,"17,085",,0.0,3.0,,
220214,,,,0.0,"14,0242",,0.0,6.0,,
220215,,,,0.0,"11,8783",,0.0,7.0,,
220216,,,,0.0,"8,78168",,0.0,8.0,,
220217,,,,0.0,"9,07919",,0.0,5.0,,
220218,,,,0.0,"13,4083",,0.0,3.0,,
220219,,,,0.0,"13,8942",,0.0,5.0,,
220220,,,,0.0,"13,2625",,0.0,10.0,,
220221,,,,0.0,"10,55",,0.0,6.0,,
220222,,,,0.0,"10,22",,0.0,17.0,,
220223,,,,0.0,"11,1475",,0.0,10.0,,
220224,,,,0.0,"16,2142",,0.0,6.0,,
220225,,,,0.0,"13,2433",,0.0,8.0,,
220226,,,,0.0,"9,40916",,0.0,10.0,,
220227,,,,0.0,"8,96584",,0.0,8.0,,
220228,,,,0.0,"6,93675",,0.0,9.0,,
220301,,,,0.0,"9,73917",,0.0,5.0,,
220302,,,,0.0,"11,0775",,0.0,5.0,,
220303,,,,0.0,"15,7875",,0.0,8.0,,
220304,,,,0.0,"6,16559",,0.0,12.0,,
220305,,,,0.0,"6,65867",,0.0,13.0,,
220306,,,,0.0,"7,5721",,0.0,22.0,,
220307,,,,0.0,"10,27",,0.0,17.0,,
220308,,,,0.0,"8,64417",,0.0,26.0,,
220309,,,,0.0,"5,99593",,0.0,14.0,,
220310,,,,0.0,"8,66585",,0.0,14.0,,
220311,,,,0.0,"10,4575",,0.0,10.0,,
220312,,,,0.0,"11,5858",,0.0,16.0,,
220313,,,,0.0,"12,0508",,0.0,8.0,,
220314,,,,0.0,"10,8725",,0.0,12.0,,
220315,,,,0.0,"12,6092",,0.0,10.0,,
220316,,,,0.0,"13,535",,0.0,12.0,,
220317,,,,0.0,"7,53125",,0.0,12.0,,
220318,,,,0.0,"5,2525",,0.0,24.0,,
220319,,,,0.0,"3,01025",,0.0,49.0,,
220320,,,,0.0,"8,81",,0.0,30.0,,
220321,,,,0.0,"10,5258",,0.0,11.0,,
220322,,,,0.0,"9,95084",,0.0,13.0,,
220323,,,,0.0,"8,15401",,0.0,17.0,,
220324,,,,0.0,"8,46133",,0.0,15.0,,
220325,,,,0.0,"8,93001",,0.0,16.0,,
220326,,,,0.0,"7,55418",,0.0,21.0,,
220327,,,,0.0,"6,90356",,0.0,21.0,,
220328,,,,0.0,"8,10083",,0.0,21.0,,
220329,,,,0.0,"1,64092",,0.0,33.0,,
220330,,,,0.0,"4,31217",,0.0,40.0,,
220331,,,,0.0,"5,672",,0.0,16.0,,
220401,,,,0.0,"8,57584",,0.0,14.0,,
220402,,,,0.0,"10,8408",,0.0,21.0,,
220403,,,,0.0,"4,89308",,0.0,9.0,,
220404,,,,0.0,"6,89617",,0.0,9.0,,
220405,,,,0.0,"11,0775",,0.0,18.0,,
220406,,,,0.0,"11,6692",,0.0,24.0,,
220407,,,,0.0,"3,59675",,0.0,41.0,,
220408,,,,0.0,"4,49859",,0.0,46.0,,
220409,,,,0.0,"5,272",,0.0,32.0,,
220410,,,,0.0,"8,84085",,0.0,11.0,,
220411,,,,0.0,"9,12334",,0.0,25.0,,
220412,,,,0.0,"4,83183",,0.0,20.0,,
220413,,,,0.0,"8,59419",,0.0,10.0,,
220414,,,,0.0,"8,83749",,0.0,30.0,,
220415,,,,0.0,"9,66168",,0.0,22.0,,
220416,,,,0.0,"7,95117",,0.0,32.0,,
220417,,,,0.0,"3,94033",,0.0,53.0,,
220418,,,,0.0,"9,82333",,0.0,20.0,,
220419,,,,0.0,"8,61667",,0.0,16.0,,
220420,,,,0.0,"5,70733",,0.0,17.0,,
220421,,,,0.0,"7,90225",,0.0,43.0,,
220422,,,,0.0,"5,228",,0.0,32.0,,
220423,,,,0.0,"4,70258",,0.0,28.0,,
220424,,,,0.0,"3,72108",,0.0,28.0,,
220425,,,,0.0,"1,83242",,0.0,41.0,,
220426,,,,0.0,"2,10733",,0.0,27.0,,
220427,,,,0.0,"-0,0989166",,0.0,105.0,,
220428,,,,0.0,"0,666334",,0.0,75.0,,
220429,,,,0.0,"1,52525",,0.0,54.0,,
220430,,,,0.0,"3,52043",,0.0,24.0,,
220501,,,,0.0,"6,45967",,0.0,39.0,,
220502,,,,0.0,"6,25033",,0.0,19.0,,
220503,,,,0.0,"7,99742",,0.0,30.0,,
220504,,,,0.0,"5,46606",,0.0,29.0,,
220505,,,,0.0,"5,66001",,0.0,31.0,,
220506,,,,0.0,"6,32533",,0.0,49.0,,
220507,,,,0.0,"9,205",,0.0,31.0,,
220508,,,,0.0,"12,325",,0.0,17.0,,
220509,,,,0.0,"5,18",,0.0,26.0,,
220510,,,,0.0,"6,292",,0.0,68.0,,
220511,,,,0.0,"1,68067",,0.0,124.0,,
220512,,,,0.0,"5,21817",,0.0,73.0,,
220513,,,,0.0,"4,56543",,0.0,46.0,,
220514,,,,0.0,"5,451",,0.0,89.0,,
220515,,,,0.0,"-0,114833",,0.0,242.0,,
220516,,,,0.0,"0,138",,0.0,332.0,,
220517,,,,0.0,"-0,51375",,0.0,322.0,,
220518,,,,0.0,"-1,31358",,0.0,341.0,,
220519,,,,0.0,"-1,08758",,0.0,279.0,,
220520,,,,0.0,"2,96775",,0.0,172.0,,
220521,,,,0.0,"4,93675",,0.0,61.0,,
220522,,,,0.0,"1,59792",,0.0,33.0,,
220523,,,,0.0,"0,679834",,0.0,34.0,,
220524,,,,0.0,"0,212583",,0.0,50.0,,
220525,,,,0.0,"-0,637668",,0.0,52.0,,
220526,,,,0.0,"0,471667",,0.0,47.0,,
220527,,,,0.0,"1,60775",,0.0,62.0,,
220528,,,,0.0,"1,16725",,0.0,65.0,,
