FECHA (YYMMDD),HORA (HHMM),Unnamed: 2,Unnamed: 3
240205,2300,"14,4175",
240206,0,"14,225",
240206,100,"13,79",
240206,200,"13,1842",
240206,300,"13,3333",
240206,400,"13,185",
240206,500,"12,6875",
240206,600,"12,4133",
240206,700,"11,8925",
240206,800,"12,8208",
240206,900,"13,8708",
240206,1000,"14,2792",
240206,1100,"15,2042",
240206,1200,"16,2275",
240206,1300,"16,3975",
240206,1400,"17,68",
240206,1500,"19,9767",
240206,1600,"20,1333",
240206,1700,"16,65",
240206,1800,"14,7825",
240206,1900,"13,4083",
240206,2000,"11,0408",
240206,2100,"9,23",
240206,2200,"8,04033",
240206,2300,"7,5085",
240207,0,"6,904",
240207,100,"6,60309",
240207,200,"7,15733",
240207,300,"6,52792",
240207,400,"6,01508",
240207,500,"6,05183",
240207,600,"5,90167",
240207,700,"6,56292",
240207,800,"8,09293",
240207,900,"9,1575",
240207,1000,"11,4833",
240207,1100,"12,1483",
240207,1200,"12,8225",
240207,1300,"13,5083",
240207,1400,"13,6133",
240207,1500,"14,1542",
240207,1600,"13,9167",
240207,1700,"13,0792",
240207,1800,"12,1215",
240207,1900,"11,3683",
240207,2000,"10,8058",
240207,2100,"10,5483",
240207,2200,"10,2475",
240207,2300,"10,0125",
240208,0,"9,85249",
240208,100,"9,76668",
240208,200,"9,42667",
240208,300,"9,16667",
240208,400,"9,17",
240208,500,"9,11916",
240208,600,"9,2025",
240208,700,"9,72",
240208,800,"11,1525",
240208,900,"12,5975",
240208,1000,"14,1667",
240208,1100,"15,165",
240208,1200,"15,9",
240208,1300,"16,7108",
240208,1400,"17,1492",
240208,1500,"17,6925",
240208,1600,"17,95",
240208,1700,"17,6233",
240208,1800,"16,4017",
240208,1900,"14,6867",
240208,2000,"13,2875",
240208,2100,"12,2683",
240208,2200,"11,6425",
240208,2300,"11,3117",
240209,0,"10,9583",
240209,100,"10,4167",
240209,200,"10,2283",
240209,300,"10,0142",
240209,400,"9,74417",
240209,500,"9,48334",
240209,600,"9,34666",
240209,700,"9,895",
240209,800,"11,8192",
240209,900,"13,5583",
240209,1000,"15,7842",
240209,1100,"17,9767",
240209,1200,"20,1367",
240209,1300,"22,5417",
240209,1400,"23,765",
240209,1500,"24,7417",
240209,1600,"25,5475",
240209,1700,"25,9442",
240209,1800,"24,4842",
240209,1900,"21,9458",
240209,2000,"19,2883",
240209,2100,"17,9575",
240209,2200,"17,2075",
240209,2300,"16,0042",
240210,0,"14,3867",
240210,100,"12,085",
240210,200,"11,475",
240210,300,"10,45",
240210,400,"9,81667",
240210,500,"9,55083",
240210,600,"10,0842",
240210,700,"13,0025",
240210,800,"12,2358",
240210,900,"13,6942",
240210,1000,"17,6125",
240210,1100,"20,7892",
240210,1200,"24,4167",
240210,1300,"26,2825",
240210,1400,"26,3225",
240210,1500,"26,3892",
240210,1600,"25,8192",
240210,1700,"25,1125",
240210,1800,"23,9392",
240210,1900,"21,4758",
240210,2000,"19,4958",
240210,2100,"18,1458",
240210,2200,"17,1133",
240210,2300,"16,6383",
240211,0,"15,6217",
240211,100,"14,785",
240211,200,"14,4492",
240211,300,"14,0342",
240211,400,"13,7392",
240211,500,"13,2717",
240211,600,"12,9525",
240211,700,"13,3675",
240211,800,"13,9008",
240211,900,"14,2483",
240211,1000,"13,6708",
240211,1100,"12,1042",
240211,1200,"12,37",
240211,1300,"11,0317",
240211,1400,"13,7083",
240211,1500,"13,56",
240211,1600,"13,9142",
240211,1700,"12,4792",
240211,1800,"11,9033",
240211,1900,"11,2008",
240211,2000,"9,16585",
240211,2100,"8,24667",
240211,2200,"7,76675",
240211,2300,"7,302",
240212,0,"7,1375",
240212,100,"6,61092",
240212,200,"5,96508",
240212,300,"5,77242",
240212,400,"4,89667",
240212,500,"4,43884",
240212,600,"5,68158",
240212,700,"7,77983",
240212,800,"9,405",
240212,900,"10,7642",
240212,1000,"12,69",
240212,1100,"13,9067",
240212,1200,"15,5858",
240212,1300,"17,3017",
240212,1400,"18,2575",
240212,1500,"19,39",
240212,1600,"20,0008",
240212,1700,"19,6342",
240212,1800,"18,2258",
240212,1900,"16,4075",
240212,2000,"14,2108",
240212,2100,"13,2683",
240212,2200,"12,555",
240212,2300,"12,0817",
240213,0,"11,9408",
240213,100,"10,8842",
240213,200,"8,80482",
240213,300,"7,58592",
240213,400,"6,61558",
240213,500,"6,28225",
240213,600,"6,33067",
240213,700,"9,05896",
240213,800,"13,1942",
240213,900,"15,6083",
240213,1000,"18,0958",
240213,1100,"21,3642",
240213,1200,"24,1658",
240213,1300,"25,2483",
240213,1400,"26,005",
240213,1500,"26,3058",
240213,1600,"26,4567",
240213,1700,"25,9867",
240213,1800,"24,6733",
240213,1900,"22,475",
240213,2000,"19,8692",
240213,2100,"18,0283",
240213,2200,"17,2083",
240213,2300,"15,7942",
240214,0,"15,6292",
240214,100,"14,6275",
240214,200,"11,6967",
240214,300,"10,1967",
240214,400,"9,09",
240214,500,"8,61751",
240214,600,"8,60583",
240214,700,"11,5683",
240214,800,"15,2725",
240214,900,"18,1217",
240214,1000,"20,4592",
240214,1100,"23,31",
240214,1200,"26,055",
240214,1300,"28,0167",
240214,1400,"28,7183",
240214,1500,"28,7575",
240214,1600,"28,3342",
240214,1700,"27,5692",
240214,1800,"26,315",
240214,1900,"23,9042",
240214,2000,"21,1592",
240214,2100,"18,7017",
240214,2200,"16,6658",
240214,2300,"15,69",
240215,0,"13,8242",
240215,100,"12,0592",
240215,200,"10,6933",
240215,300,"9,6875",
240215,400,"8,47667",
240215,500,"8,29633",
240215,600,"8,56583",
240215,700,"10,7333",
240215,800,"13,8517",
240215,900,"15,9525",
240215,1000,"19,2842",
240215,1100,"21,155",
240215,1200,"23,7075",
240215,1300,"25,0258",
240215,1400,"26,5983",
240215,1500,"27,8292",
240215,1600,"28,275",
240215,1700,"27,9217",
240215,1800,"26,1683",
240215,1900,"23,9492",
240215,2000,"21,9558",
240215,2100,"20,2558",
240215,2200,"18,3425",
240215,2300,"16,6025",
240216,0,"15,85",
240216,100,"14,9258",
240216,200,"14,1375",
240216,300,"13,5417",
240216,400,"12,6208",
240216,500,"11,8442",
240216,600,"11,3842",
240216,700,"13,3717",
240216,800,"15,8042",
240216,900,"17,7925",
240216,1000,"19,935",
240216,1100,"21,4333",
240216,1200,"23,1075",
240216,1300,"24,1625",
240216,1400,"22,5433",
240216,1500,"18,3858",
240216,1600,"18,5183",
240216,1700,"17,3775",
240216,1800,"16,655",
240216,1900,"15,3808",
240216,2000,"13,59",
240216,2100,"12,1533",
240216,2200,"11,9275",
240216,2300,"11,6933",
240217,0,"11,255",
240217,100,"10,2358",
240217,200,"10,2542",
240217,300,"9,91251",
240217,400,"9,72583",
240217,500,"9,56833",
240217,600,"10,0267",
240217,700,"10,3158",
240217,800,"11,4217",
240217,900,"12,9275",
240217,1000,"14,3683",
240217,1100,"15,355",
240217,1200,"15,7283",
240217,1300,"16,4967",
240217,1400,"16,6208",
240217,1500,"16,98",
240217,1600,"15,925",
240217,1700,"15,8275",
240217,1800,"14,9008",
240217,1900,"13,4983",
240217,2000,"12,3992",
240217,2100,"12,0225",
240217,2200,"12,05",
240217,2300,"11,81",
240218,0,"11,545",
240218,100,"11,2558",
240218,200,"10,8725",
240218,300,"10,4858",
240218,400,"10,4892",
240218,500,"10,2167",
240218,600,"9,91667",
240218,700,"11,0208",
240218,800,"12,7417",
240218,900,"14,1",
240218,1000,"15,4208",
240218,1100,"16,6217",
240218,1200,"17,8233",
240218,1300,"18,4192",
240218,1400,"17,6442",
240218,1500,"16,5883",
240218,1600,"15,2275",
240218,1700,"14,3883",
240218,1800,"14,0208",
240218,1900,"13,33",
240218,2000,"12,9867",
240218,2100,"12,9425",
240218,2200,"12,9192",
240218,2300,"12,8825",
240219,0,"12,4908",
240219,100,"12,4858",
240219,200,"12,5517",
240219,300,"12,585",
240219,400,"12,6983",
240219,500,"12,4958",
240219,600,"12,4767",
240219,700,"12,9967",
240219,800,"13,845",
240219,900,"15,4583",
240219,1000,"18,9917",
240219,1100,"22,0392",
240219,1200,"23,3167",
240219,1300,"24,2792",
240219,1400,"24,6175",
240219,1500,"24,8733",
240219,1600,"25,0058",
240219,1700,"24,6375",
240219,1800,"23,6933",
240219,1900,"21,6117",
240219,2000,"19,4333",
240219,2100,"18,3475",
240219,2200,"16,9583",
240219,2300,"15,5683",
240220,0,"14,9817",
240220,100,"14,1658",
240220,200,"13,6875",
240220,300,"14,3767",
240220,400,"15,0692",
240220,500,"15,0508",
240220,600,"15,2558",
240220,700,"15,2775",
240220,800,"15,3708",
240220,900,"15,5442",
240220,1000,"17,2425",
240220,1100,"18,6325",
240220,1200,"19,1508",
240220,1300,"19,5525",
240220,1400,"18,8217",
240220,1500,"18,2875",
240220,1600,"17,8942",
240220,1700,"18,9658",
240220,1800,"17,9375",
240220,1900,"16,0033",
240220,2000,"14,52",
240220,2100,"14,2892",
240220,2200,"14,24",
240220,2300,"13,8817",
240221,0,"13,3133",
240221,100,"13,1708",
240221,200,"12,9492",
240221,300,"12,5442",
240221,400,"12,2083",
240221,500,"12,545",
240221,600,"12,6375",
240221,700,"13,1",
240221,800,"15,2692",
240221,900,"16,03",
240221,1000,"16,6467",
240221,1100,"16,4517",
240221,1200,"15,7042",
240221,1300,"15,4683",
240221,1400,"14,8133",
240221,1500,"13,8717",
240221,1600,"13,25",
240221,1700,"12,5308",
240221,1800,"11,7392",
240221,1900,"11,2108",
240221,2000,"10,6308",
240221,2100,"10,1217",
240221,2200,"9,88251",
240221,2300,"9,91167",
240222,0,"10,2008",
240222,100,"10,1125",
240222,200,"8,96918",
240222,300,"8,0835",
240222,400,"6,94758",
240222,500,"6,64025",
240222,600,"6,40017",
240222,700,"6,92675",
240222,800,"7,73942",
240222,900,"9,71417",
240222,1000,"10,0158",
240222,1100,"10,8992",
240222,1200,"11,5408",
240222,1300,"11,0317",
240222,1400,"12,3608",
240222,1500,"11,7283",
240222,1600,"11,2917",
240222,1700,"10,7433",
240222,1800,"10,2358",
240222,1900,"9,58333",
240222,2000,"8,9425",
240222,2100,"8,28917",
240222,2200,"7,70375",
240222,2300,"7,641",
240223,0,"7,35633",
240223,100,"7,51133",
240223,200,"7,51008",
240223,300,"7,14017",
240223,400,"6,96158",
240223,500,"6,71142",
240223,600,"6,32417",
240223,700,"7,21283",
240223,800,"9,59666",
240223,900,"10,5",
240223,1000,"11,3808",
240223,1100,"11,8367",
240223,1200,"12,5783",
240223,1300,"13,3667",
240223,1400,"13,4617",
240223,1500,"13,0725",
240223,1600,"13,3858",
240223,1700,"12,705",
240223,1800,"11,9275",
240223,1900,"10,745",
240223,2000,"9,59334",
240223,2100,"8,63751",
240223,2200,"8,63",
240223,2300,"8,71333",
240224,0,"8,48917",
240224,100,"7,48992",
240224,200,"6,0555",
240224,300,"5,189",
240224,400,"4,57468",
240224,500,"4,02076",
240224,600,"3,614",
240224,700,"5,76893",
240224,800,"8,17908",
240224,900,"9,69333",
240224,1000,"11,93",
240224,1100,"13,9217",
240224,1200,"15,8808",
240224,1300,"17,45",
240224,1400,"18,9392",
240224,1500,"19,91",
240224,1600,"20,1842",
240224,1700,"20,4525",
240224,1800,"18,8679",
240224,1900,"17,9108",
240224,2000,"16,6517",
240224,2100,"15,5558",
240224,2200,"14,2708",
240224,2300,"13,8583",
240225,0,"13,1092",
240225,100,"12,1433",
240225,200,"11,735",
240225,300,"10,8025",
240225,400,"10,5358",
240225,500,"10,0708",
240225,600,"9,30667",
240225,700,"10,07",
240225,800,"11,3008",
240225,900,"12,6942",
240225,1000,"15,5042",
240225,1100,"17,8917",
240225,1200,"19,9683",
240225,1300,"21,0533",
240225,1400,"22,2808",
240225,1500,"22,185",
240225,1600,"21,6258",
240225,1700,"20,8275",
240225,1800,"19,2167",
240225,1900,"17,8983",
240225,2000,"16,3217",
240225,2100,"15,2858",
240225,2200,"14,5708",
240225,2300,"14,3433",
240226,0,"13,9833",
240226,100,"13,5783",
240226,200,"13,1492",
240226,300,"12,8683",
240226,400,"12,5775",
240226,500,"12,4892",
240226,600,"12,21",
240226,700,"11,81",
240226,800,"12,5658",
240226,900,"13,9208",
240226,1000,"16,3933",
240226,1100,"17,1025",
240226,1200,"18,9475",
240226,1300,"18,6933",
240226,1400,"18,0892",
240226,1500,"18,29",
240226,1600,"18,1875",
240226,1700,"17,9308",
240226,1800,"16,5058",
240226,1900,"14,3067",
240226,2000,"13,4833",
240226,2100,"13,1867",
240226,2200,"12,6833",
240226,2300,"12,3642",
240227,0,"12,0092",
240227,100,"11,9275",
240227,200,"11,6717",
240227,300,"11,6825",
240227,400,"11,6158",
240227,500,"11,4708",
240227,600,"11,6417",
240227,700,"12,0575",
240227,800,"12,6858",
240227,900,"15,455",
240227,1000,"15,7625",
240227,1100,"15,3392",
240227,1200,"16,2067",
240227,1300,"17,1375",
240227,1400,"16,5142",
240227,1500,"16,8042",
240227,1600,,
240227,1700,,
240227,1800,"12,9108",
240227,1900,"11,9483",
240227,2000,"11,705",
240227,2100,"11,7008",
240227,2200,"11,1658",
240227,2300,"10,9808",
240228,0,"10,8725",
240228,100,"10,8233",
240228,200,"10,9633",
240228,300,"10,9258",
240228,400,"10,7392",
240228,500,"10,725",
240228,600,"10,7017",
240228,700,"11,4408",
240228,800,"11,8967",
240228,900,"14,0967",
240228,1000,"14,9",
240228,1100,"14,76",
240228,1200,"14,8317",
240228,1300,"15,6833",
240228,1400,"15,7625",
240228,1500,"15,7075",
240228,1600,"14,9658",
240228,1700,"14,6208",
240228,1800,"13,9383",
240228,1900,"13,0725",
240228,2000,"12,5183",
240228,2100,"11,8783",
240228,2200,"11,7792",
240228,2300,"11,5558",
240229,0,"11,0108",
240229,100,"10,559",
240229,200,"9,65167",
240229,300,"8,74583",
240229,400,"8,35992",
240229,500,"8,64583",
240229,600,"7,65642",
240229,700,"10,6225",
240229,800,"12,0342",
240229,900,"13,0392",
240229,1000,"13,8925",
240229,1100,"14,7075",
240229,1200,"15,1",
240229,1300,,
240229,1400,,
240229,1500,"14,995",
240229,1600,"14,3792",
240229,1700,"14,4508",
240229,1800,"13,6192",
240229,1900,"13,0008",
240229,2000,"12,6508",
240229,2100,"12,3375",
240229,2200,"12,0758",
240229,2300,"11,8017",
240301,0,"11,4408",
240301,100,"10,9717",
240301,200,"10,6033",
240301,300,"10,7833",
240301,400,"10,6092",
240301,500,"10,6658",
240301,600,"10,5183",
240301,700,"10,54",
240301,800,"11,5233",
240301,900,"12,0108",
240301,1000,"13,2383",
240301,1100,"12,7725",
240301,1200,"13,9892",
240301,1300,"14,5792",
240301,1400,"13,9958",
240301,1500,"13,4417",
240301,1600,"12,7683",
240301,1700,"13,7242",
240301,1800,"13,3792",
240301,1900,"11,8108",
240301,2000,"10,8258",
240301,2100,"9,22749",
240301,2200,"8,74083",
240301,2300,"7,913",
240302,0,"6,30258",
240302,100,"5,9355",
240302,200,"5,06392",
240302,300,"5,37075",
240302,400,"5,31901",
240302,500,"5,73276",
240302,600,"6,15192",
240302,700,"6,84351",
240302,800,"8,2706",
240302,900,"9,16",
240302,1000,"10,4883",
240302,1100,"10,81",
240302,1200,"11,4058",
240302,1300,"12,5542",
240302,1400,"11,4242",
240302,1500,"12,1175",
240302,1600,"12,2808",
240302,1700,"11,3392",
240302,1800,"9,405",
240302,1900,"8,82167",
240302,2000,"8,46918",
240302,2100,"7,90875",
240302,2200,"7,42458",
240302,2300,"7,09",
240303,0,"6,80408",
240303,100,"6,49517",
240303,200,"5,86517",
240303,300,"6,02317",
240303,400,"6,34175",
240303,500,"6,26717",
240303,600,"6,30475",
240303,700,"7,47017",
240303,800,"9,39583",
240303,900,"10,5342",
240303,1000,"11,9917",
240303,1100,"12,7492",
240303,1200,"13,4425",
240303,1300,"13,7392",
240303,1400,"14,1733",
240303,1500,"14,3275",
240303,1600,"14,0025",
240303,1700,"13,3692",
240303,1800,"11,8117",
240303,1900,"10,6117",
240303,2000,"9,98334",
240303,2100,"9,70583",
240303,2200,"8,80917",
240303,2300,"8,71918",
240304,0,"8,43918",
240304,100,"7,96576",
240304,200,"6,83942",
240304,300,"5,08917",
240304,400,"4,06509",
240304,500,"3,34758",
240304,600,"3,23775",
240304,700,"5,24809",
240304,800,"7,35001",
240304,900,"8,27925",
240304,1000,"11,4008",
240304,1100,"14,1792",
240304,1200,"16,8742",
240304,1300,"18,5383",
240304,1400,"19,6617",
240304,1500,"20,4875",
240304,1600,"20,8692",
240304,1700,"20,9517",
240304,1800,"19,9233",
240304,1900,"17,085",
240304,2000,"14,3058",
240304,2100,"12,3983",
240304,2200,"10,9433",
240304,2300,"10,0667",
240305,0,"9,23833",
240305,100,"8,89833",
240305,200,"8,67332",
240305,300,"8,39833",
240305,400,"7,71233",
240305,500,"6,9465",
240305,600,"6,81208",
240305,700,"7,46533",
240305,800,"8,24557",
240305,900,"9,61166",
240305,1000,"11,5225",
240305,1100,"13,985",
240305,1200,"16,7867",
240305,1300,"18,5342",
240305,1400,"17,5158",
240305,1500,"16,74",
240305,1600,"15,7558",
240305,1700,"13,41",
240305,1800,"11,2683",
240305,1900,"9,91",
240305,2000,"8,57625",
240305,2100,"7,96217",
240305,2200,"6,92683",
240305,2300,"6,44067",
240306,0,"6,82667",
240306,100,"6,53583",
240306,200,"6,61367",
240306,300,"6,92367",
240306,400,"6,82117",
240306,500,"6,85567",
240306,600,"6,66375",
240306,700,"7,37275",
240306,800,"8,65425",
240306,900,"10,315",
240306,1000,"11,095",
240306,1100,"10,4118",
240306,1200,"10,7517",
240306,1300,"12,6275",
240306,1400,"12,6575",
240306,1500,"12,1767",
240306,1600,"11,3025",
240306,1700,"11,3792",
240306,1800,"10,7425",
240306,1900,"9,91",
240306,2000,"9,6525",
240306,2100,"9,80417",
240306,2200,"9,57584",
240306,2300,"8,91084",
240307,0,"8,71918",
240307,100,"8,66251",
240307,200,"8,62083",
240307,300,"8,23767",
240307,400,"7,27783",
240307,500,"7,81117",
240307,600,"8,09575",
240307,700,"8,6425",
240307,800,"9,0925",
240307,900,"10,2367",
240307,1000,"12,3825",
240307,1100,"14,6558",
240307,1200,"14,7517",
240307,1300,"14,8117",
240307,1400,"13,9942",
240307,1500,"14,735",
240307,1600,"14,9233",
240307,1700,"14,585",
240307,1800,"13,6992",
240307,1900,"13,5308",
240307,2000,"12,9442",
240307,2100,"11,9017",
240307,2200,"11,18",
240307,2300,"10,1217",
240308,0,"10,0192",
240308,100,"9,60335",
240308,200,"9,17918",
240308,300,"7,97159",
240308,400,"7,18983",
240308,500,"6,16051",
240308,600,"5,14918",
240308,700,"5,61018",
240308,800,"5,8165",
240308,900,"6,40508",
240308,1000,"6,81367",
240308,1100,"6,05392",
240308,1200,"6,81883",
240308,1300,"6,302",
240308,1400,"7,06992",
240308,1500,"6,58067",
240308,1600,"5,79933",
240308,1700,"5,23575",
240308,1800,"4,5285",
240308,1900,"4,53983",
240308,2000,"4,57259",
240308,2100,"4,68475",
240308,2200,"4,58408",
240308,2300,"3,86583",
240309,0,"3,20443",
240309,100,"3,74759",
240309,200,"4,29817",
240309,300,"5,35451",
240309,400,"5,88459",
240309,500,"6,07618",
240309,600,"6,31168",
240309,700,"6,60593",
240309,800,"7,32542",
240309,900,"8,21342",
240309,1000,"9,35417",
240309,1100,"11,6158",
240309,1200,"12,1717",
240309,1300,"13,1025",
240309,1400,"12,2258",
240309,1500,"11,6842",
240309,1600,"11,55",
240309,1700,"10,8533",
240309,1800,"10,6992",
240309,1900,"9,84833",
240309,2000,"9,43668",
240309,2100,"9,52499",
240309,2200,"8,70917",
240309,2300,"8,32249",
240310,0,"8,32642",
240310,100,"9,12167",
240310,200,"9,24167",
240310,300,"9,20583",
240310,400,"9,52499",
240310,500,"10,7142",
240310,600,"10,1725",
240310,700,"9,98083",
240310,800,"10,2617",
240310,900,"12,345",
240310,1000,"14,5883",
240310,1100,"15,3033",
240310,1200,"15,7225",
240310,1300,"15,7867",
240310,1400,"15,8175",
240310,1500,"15,8158",
240310,1600,"15,0808",
240310,1700,"13,6175",
240310,1800,"13,0558",
240310,1900,"12,1133",
240310,2000,"11,2017",
240310,2100,"10,8533",
240310,2200,"10,3275",
240310,2300,"9,60001",
240311,0,"8,89751",
240311,100,"8,685",
240311,200,"8,57001",
240311,300,"8,58417",
240311,400,"8,41667",
240311,500,"8,40167",
240311,600,"8,28275",
240311,700,"8,83583",
240311,800,"9,90668",
240311,900,"10,9983",
240311,1000,"11,1308",
240311,1100,"12,3",
240311,1200,"13,0325",
240311,1300,"13,3092",
240311,1400,"12,3342",
240311,1500,"11,6783",
240311,1600,"11,3283",
240311,1700,"10,7975",
240311,1800,"10,4175",
240311,1900,"10,9392",
240311,2000,"11,1217",
240311,2100,"10,3125",
240311,2200,"9,74834",
240311,2300,"9,655",
240312,0,"10,0175",
240312,100,"10,5567",
240312,200,"10,65",
240312,300,"9,075",
240312,400,"8,76334",
240312,500,"8,49083",
240312,600,"8,09517",
240312,700,"8,03532",
240312,800,"8,53583",
240312,900,"9,14584",
240312,1000,"10,6292",
240312,1100,"11,67",
240312,1200,"12,7625",
240312,1300,"12,0975",
240312,1400,"11,8883",
240312,1500,"12,0242",
240312,1600,"12,2717",
240312,1700,"12,3125",
240312,1800,"11,6675",
240312,1900,"10,805",
240312,2000,"10,0375",
240312,2100,"10,3442",
240312,2200,"9,84666",
240312,2300,"9,22501",
240313,0,"8,071",
240313,100,"7,74325",
240313,200,"9,36501",
240313,300,"8,66251",
240313,400,"7,93583",
240313,500,"7,31517",
240313,600,"7,52217",
240313,700,"7,65017",
240313,800,"7,97508",
240313,900,"7,87967",
240313,1000,"7,56092",
240313,1100,"7,28975",
240313,1200,"7,81258",
240313,1300,"7,21133",
240313,1400,"7,52",
240313,1500,"8,23759",
240313,1600,"7,41733",
240313,1700,"7,43792",
240313,1800,"6,67983",
240313,1900,"6,16133",
240313,2000,"5,62742",
240313,2100,"5,77042",
240313,2200,"5,722",
240313,2300,"5,40658",
240314,0,"5,25217",
240314,100,"5,8865",
240314,200,"6,29858",
240314,300,"6,23575",
240314,400,"6,14117",
240314,500,"6,12558",
240314,600,"6,12708",
240314,700,"6,42158",
240314,800,"7,31233",
240314,900,"8,68251",
240314,1000,"9,33667",
240314,1100,"9,33917",
240314,1200,"9,67834",
240314,1300,"10,1258",
240314,1400,"10,7925",
240314,1500,"10,8508",
240314,1600,"10,3892",
240314,1700,"10,625",
240314,1800,"10,5642",
240314,1900,"10,4825",
240314,2000,"9,99585",
240314,2100,"10,1917",
240314,2200,"9,78502",
240314,2300,"10,0075",
240315,0,"10,2017",
240315,100,"10,0733",
240315,200,"9,31335",
240315,300,"9,53918",
240315,400,"9,71169",
240315,500,"9,50668",
240315,600,"9,37668",
240315,700,"9,10585",
240315,800,"9,73834",
240315,900,"10,4167",
240315,1000,"9,91",
240315,1100,"9,38499",
240315,1200,"9,31917",
240315,1300,"8,6467",
240315,1400,"8,23666",
240315,1500,"7,52683",
240315,1600,"8,05025",
240315,1700,"8,362",
240315,1800,"7,94633",
240315,1900,"6,7305",
240315,2000,"6,45675",
240315,2100,"6,48808",
240315,2200,"5,7605",
240315,2300,"5,30342",
240316,0,"5,22217",
240316,100,"5,506",
240316,200,"5,35667",
240316,300,"4,97417",
240316,400,"4,277",
240316,500,"5,15733",
240316,600,"4,78392",
240316,700,"5,15958",
240316,800,"6,62842",
240316,900,"5,80158",
240316,1000,"6,71717",
240316,1100,"7,85717",
240316,1200,"8,205",
240316,1300,"8,41417",
240316,1400,"8,45084",
240316,1500,"8,44417",
240316,1600,"8,02342",
240316,1700,"7,85475",
240316,1800,"7,29908",
240316,1900,"6,72175",
240316,2000,"6,82192",
240316,2100,"6,85275",
240316,2200,"6,857",
240316,2300,"6,89758",
240317,0,"6,78125",
240317,100,"6,87792",
240317,200,"7,07833",
240317,300,"7,009",
240317,400,"6,85651",
240317,500,"6,55234",
240317,600,"6,49443",
240317,700,"6,81059",
240317,800,"8,26685",
240317,900,"10,1175",
240317,1000,"10,9017",
240317,1100,"11,3108",
240317,1200,"10,4058",
240317,1300,"10,3308",
240317,1400,"9,81168",
240317,1500,"9,66833",
240317,1600,"9,42416",
240317,1700,"8,91417",
240317,1800,"8,20584",
240317,1900,"7,84884",
240317,2000,"7,72792",
240317,2100,"7,70092",
240317,2200,"8,03825",
240317,2300,"7,77792",
240318,0,"7,83767",
240318,100,"7,79583",
240318,200,"7,75842",
240318,300,"7,61742",
240318,400,"7,49292",
240318,500,"7,56483",
240318,600,"7,18508",
240318,700,"7,54417",
240318,800,"8,75417",
240318,900,"9,90083",
240318,1000,"10,9767",
240318,1100,"12,5383",
240318,1200,"12,0508",
240318,1300,"11,2133",
240318,1400,"11,2033",
240318,1500,"11,7883",
240318,1600,"11,4567",
240318,1700,"11,0183",
240318,1800,"9,87083",
240318,1900,"9,31168",
240318,2000,"9,02084",
240318,2100,"8,72002",
240318,2200,"8,40001",
240318,2300,"8,44835",
240319,0,"8,22836",
240319,100,"8,17819",
240319,200,"7,51551",
240319,300,"7,09143",
240319,400,"6,47868",
240319,500,"6,44633",
240319,600,"6,29967",
240319,700,"6,16843",
240319,800,"6,39634",
240319,900,"8,011",
240319,1000,"9,75166",
240319,1100,"11,963",
240319,1200,"12,7958",
240319,1300,"13,82",
240319,1400,"13,1383",
240319,1500,"13,125",
240319,1600,"11,9625",
240319,1700,"10,6417",
240319,1800,"7,66517",
240319,1900,"6,23917",
240319,2000,"5,66358",
240319,2100,"5,521",
240319,2200,"4,85975",
240319,2300,"4,28192",
240320,0,"4,13125",
240320,100,"3,98242",
240320,200,"3,27",
240320,300,"3,4655",
240320,400,"3,205",
240320,500,"3,18292",
240320,600,"3,54092",
240320,700,"4,48133",
240320,800,"6,91558",
240320,900,"7,94825",
240320,1000,"8,51433",
240320,1100,"9,15334",
240320,1200,"9,23334",
240320,1300,"9,0475",
240320,1400,"9,58417",
240320,1500,"10,3683",
240320,1600,"10,1",
240320,1700,"9,11333",
240320,1800,"7,7825",
240320,1900,"7,26217",
240320,2000,"6,96758",
240320,2100,"6,60425",
240320,2200,"5,96417",
240320,2300,"5,92692",
240321,0,"5,75833",
240321,100,"5,82742",
240321,200,"5,9095",
240321,300,"6,197",
240321,400,"6,39458",
240321,500,"6,32992",
240321,600,"6,16175",
240321,700,"6,24467",
240321,800,"8,76918",
240321,900,"10,7433",
240321,1000,"12,165",
240321,1100,"12,71",
240321,1200,"12,9942",
240321,1300,"13,6092",
240321,1400,"13,3675",
240321,1500,"13,27",
240321,1600,"12,8983",
240321,1700,"12,5833",
240321,1800,"10,6417",
240321,1900,"9,40833",
240321,2000,"8,55167",
240321,2100,"6,93392",
240321,2200,"5,39842",
240321,2300,"4,85325",
240322,0,"4,484",
240322,100,"4,45358",
240322,200,"4,11617",
240322,300,"3,74742",
240322,400,"3,62492",
240322,500,"3,35617",
240322,600,"3,25867",
240322,700,"3,68826",
240322,800,"4,33834",
240322,900,"5,49258",
240322,1000,"6,4425",
240322,1100,"7,29633",
240322,1200,"7,79292",
240322,1300,"8,21292",
240322,1400,"8,505",
240322,1500,"8,233",
240322,1600,"7,85083",
240322,1700,"7,646",
240322,1800,"7,66508",
240322,1900,"7,51917",
240322,2000,"7,26742",
240322,2100,"7,13775",
240322,2200,"6,78858",
240322,2300,"6,659",
240323,0,"6,864",
240323,100,"6,98575",
240323,200,"6,89917",
240323,300,"6,80758",
240323,400,"6,65642",
240323,500,"6,70433",
240323,600,"6,78858",
240323,700,"6,761",
240323,800,"7,47525",
240323,900,"8,15076",
240323,1000,"9,88083",
240323,1100,"12,0558",
240323,1200,"12,9708",
240323,1300,"13,2558",
240323,1400,"12,9675",
240323,1500,"13,4192",
240323,1600,"13,4108",
